LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BRICS,MEATCONSUMP,SHEEP,KG_CAP,A,2010,1.55880794349442,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,A,2011,1.5332752973721,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,A,2012,1.55515735020711,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,A,2013,1.6043724099463201,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,A,2014,1.65839347735603,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,A,2015,1.65835658930017,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,A,2016,1.70249869482323,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,A,2017,1.7182101852236298,
BRICS,MEATCONSUMP,SHEEP,KG_CAP,A,2018,1.7406742611188701,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,9.56300624549033,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,7.896131360932451,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,1992,15.466681305017099,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,1993,11.515841284528902,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,1994,14.188555247411498,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,12.7224447056686,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,10.886779960809,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,9.60612562779656,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,1998,8.06710005475359,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,6.81408527275772,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,5.701100135358501,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,4.88908511699665,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,5.699140101986541,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,5.511565035302469,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,5.9780998531144,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,6.0781000317390195,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,5.83828499944677,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,5.81910017161388,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,5.730050117092639,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,5.3271000866602405,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,5.6650999120409,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,6.4891002761787,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,6.70110017205449,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2013,6.588099867398861,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,8.78310042120604,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,10.984100252680399,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,13.9710996451857,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,18.2791011908828,
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,17.4991005047734,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,168.47710500488301,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,169.023094995117,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,1992,178.516106469727,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,1993,164.846093041992,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,1994,196.40009389648398,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,155.765099389648,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,164.28510366210898,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,163.13910756835898,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,1998,161.1251,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,186.28510366210898,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,164.066094262695,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,146.713097436523,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,145.494103295898,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,143.830101831055,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,166.94611440429702,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,166.949105126953,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,178.666085107422,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,208.120095117188,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,198.552101953125,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,185.295098168945,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,175.008095605469,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,163.417107446289,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,171.925087792969,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2013,192.734108789063,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,202.840096337891,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,188.406105859375,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,188.225090844727,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,172.69710622558603,
ZAF,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,171.621086938477,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,1990,0.0001,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,1991,552.6150725614,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,1992,748.4580199280169,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,1993,762.231015142713,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,1994,794.6420911243902,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,1995,835.255994594086,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,1996,900.3751066207301,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,1997,895.847017398183,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,1998,890.936126689875,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,1999,1030.49405656552,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2000,969.2160873644091,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2001,1013.06909917399,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2002,1046.9431040660302,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2003,1291.6399468711,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2004,1198.86011604963,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2005,1177.3051394018198,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2006,1423.50703764802,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2007,1505.9640686214402,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2008,1524.59614205226,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2009,1484.9841645440601,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2010,1544.0801359277802,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2011,1492.18512505788,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2012,1551.44897182491,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2013,1633.67101647164,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2014,1665.4120012610001,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2015,1819.20294311667,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2016,1901.91208275025,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2017,1934.8209656208999,
KOR,MEATCONSUMP,PIG,THND_TONNE,A,2018,1971.90000482251,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,602.873085839844,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,611.178078515625,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,1992,619.043129785156,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,1993,624.178139550781,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,1994,626.0001,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,654.640114648438,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,663.1260765625,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,672.931130273438,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,1998,678.951088769531,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,681.613076074219,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,677.903054101563,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,689.710121972656,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,692.0290916992191,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,686.235085351563,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,715.233071191406,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,741.1930931640629,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,766.7211693359379,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,791.771157128906,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,772.5830467773441,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,715.045082910156,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,759.7170799804691,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,753.8811424804691,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,743.068032128906,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2013,726.7580345703129,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,717.470070703125,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,708.9511498046879,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,722.3701561523441,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,711.407143457031,
IND,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,713.2480858398441,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,1990,83.7921863792346,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,1991,86.2528618380484,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,1992,88.30665338296998,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,1993,92.37425217054441,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,1994,95.6662591389317,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,1995,100.772442408087,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,1996,107.14304316016899,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,1997,101.741442298229,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,1998,107.05374274214701,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,1999,98.9881904022039,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2000,103.215190922714,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2001,108.850187312524,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2002,104.262191077365,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2003,107.840893786665,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2004,111.838578438765,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2005,115.490872092217,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2006,114.03119120103999,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2007,124.00319087833,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2008,124.22719146972601,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2009,131.824019055727,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2010,136.49518428803998,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2011,140.723187321083,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2012,130.904805614943,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2013,128.833758902393,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2014,131.080856415795,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2015,137.269507969698,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2016,138.234539866152,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2017,136.194544391818,
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2018,138.784577312778,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,59.2901009155273,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,1991,59.6750992370605,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,1992,60.3350990844727,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,1993,60.6070984436035,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,1994,60.51709829101561,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,60.161099298095706,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,60.5581024719238,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,59.2880981994629,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,1998,61.6830986572266,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,61.395096643066395,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,60.3981026245117,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2001,66.13410268554689,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2002,79.3861015869141,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2003,85.27009664306641,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,101.425095422363,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,109.451096398926,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,128.209099633789,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,145.04909597168,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,138.189110620117,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2009,144.274102075195,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,142.616112573242,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2011,138.295098168945,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2012,143.84211049804702,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2013,148.137093408203,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2014,101.70909963378901,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2015,38.553101403808604,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2016,45.383099420166,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2017,55.940098626709,
ETH,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,58.201100213623,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,391.342110498047,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,522.365151269531,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,540.181069238281,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,608.14804921875,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,625.000038964844,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,641.823037011719,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,659.871132714844,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,664.556130273438,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,737.949074609375,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,810.041115625,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,903.782082421875,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,962.9170921875,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,1126.75510488281,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,1242.1000755859402,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,1340.2021263671902,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,1439.7830589843802,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,1554.1990746093802,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,1789.7840355468802,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,1916.9700707031302,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,2119.68613515625,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,2222.01523671875,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,2505.201271875,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,2707.05820546875,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,2872.85215078125,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,3064.955178125,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,3283.68613515625,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,3428.0440453125,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,3541.0850609375,
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,3700.420021875,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,1990,1985.40012441406,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,1991,1877.60007558594,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,1992,1521.64511953125,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,1993,1286.1401146484402,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,1994,1158.69614492188,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,1995,981.6440819335941,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,1996,796.5461205078129,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,1997,782.8700951171879,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,1998,681.260048730469,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,1999,648.5420921875,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2000,629.450112207031,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2001,531.558083398438,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2002,583.467079980469,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2003,577.396157128906,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2004,539.89609609375,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2005,552.603066308594,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2006,588.650124414063,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2007,530.02304921875,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2008,500.458138330078,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2009,446.565102441406,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2010,419.59909902343804,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2011,392.78611074218804,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2012,375.426094873047,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2013,406.478096826172,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2014,390.985115869141,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2015,350.27811513671895,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2016,338.8331078125,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2017,316.845101220703,
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2018,314.5001,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,35.6400993896484,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,35.6400993896484,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,35.900101525878895,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,36.0001038146973,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,35.97110067138671,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,35.9701012207031,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,36.1700981689453,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,36.3000992370605,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,36.9620979858398,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,37.2411049438477,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,37.6020973754883,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,49.844101770019506,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,54.0590981079102,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,50.2411011291504,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,47.1101006103516,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,42.5811012817383,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,45.2090996337891,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,46.2521027160645,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,48.6031006408691,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,50.4171036315918,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,59.2300995422363,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,53.942097528076204,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,60.50009618530271,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,61.8611000610352,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,41.067097528076204,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,12.297099931335401,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,13.136099679565401,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,13.7010992599487,
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,14.0250996185303,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,475.191109521484,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,525.059120996094,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,473.659127099609,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,450.33908925781304,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,432.053109033203,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,565.801125390625,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,548.728066308594,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,617.672097070313,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,700.823098046875,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,780.345131738281,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,814.7240990234379,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,890.3290794921879,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,862.93613515625,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2003,880.6111229492191,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2004,829.991127832031,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,976.3891380859379,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2006,947.117104394531,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,1003.0391014648401,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2008,1077.17112050781,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2009,1180.69309316406,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,1237.30405507813,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,1238.44907460938,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2012,1239.5010765625,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,1414.46408925781,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,1435.2491234375,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2015,1539.56614003906,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,1523.63205800781,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,1293.80503164063,
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2018,1229.12815175781,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,1990,231.5001,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,1991,231.5001,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,1992,230.0001,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,1993,230.0001,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,1994,229.98610769043,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,1995,234.927101953125,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,1996,266.927101953125,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,1997,269.985115869141,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,1998,273.955117089844,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,1999,290.014107568359,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2000,294.033120019531,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2001,303.504097802734,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2002,352.49710927734395,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2003,338.295082910156,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2004,336.024086816406,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2005,350.262123925781,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2006,373.978096826172,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2007,363.02109609375,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2008,380.04911123046895,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2009,354.7491234375,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2010,419.113106591797,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2011,409.77610097656304,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2012,337.636116845703,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2013,340.616097314453,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2014,380.517098291016,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2015,390.575112207031,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2016,388.77109609375,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2017,392.767098291016,
ETH,MEATCONSUMP,BEEF,THND_TONNE,A,2018,394.595101220703,
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,0.0001,
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1991,0.0001,
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,1484.0341,
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,1456.2221,
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,1721.8821,
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,1680.1611,
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1996,1424.7342469795701,
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,1773.68624069254,
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,1529.09767426867,
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,988.857818059159,
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,1456.9925321510998,
RUS,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,2159.2161521453895,
